5
2
5
10
2
10
8
8
2
2
2
5
10
2
2
8
2
5
2
2
2
10
8
2
2
5
10
2
2
2
8
2
2
2
5
10
2
2
2
8
2
2
3
2
5
10
8
3
2
3
3
5
3
3
10
3
8
