115
263.17
41.243
121.25
252.75
244.54
41.274
227.88
44.453
49.861
64.129
317.67
60.972
253.06
239.58
124.78
55.83
108.36
93.056
59.722
161.62
47.478
81.368
47.478
214.05
61.368
37.003
243.21
49.535
110.16
47.493
75.241
57.003
342.71
49.781
245
163.13
37.5
247.75
42.001
249.63
58.877
55.83
138.87
161.89
42.5
159
210.04
37.375
37
347.63
42.155
208.54
59.272
247.5
110.16
137.38
59.272
229.43
