5
11
2
5
11
10
2
9
2
2
3
13
3
11
10
5
2
5
4
3
7
2
3
2
9
3
2
10
2
5
2
3
2
14
2
10
7
2
10
2
10
2
2
6
7
2
6
9
2
2
14
2
9
2
10
5
6
2
10
