120
273.17
43.243
126.25
262.75
253.54
43.274
236.88
46.453
51.861
67.129
327.67
62.972
264.06
249.58
126.78
57.83
113.36
96.056
62.722
164.62
49.478
84.368
49.478
223.05
64.368
39.003
253.21
51.535
115.16
49.493
78.241
59.003
352.71
51.781
255
166.13
39.5
257.75
44.001
259.63
60.877
57.83
142.87
164.89
44.5
161
215.04
39.375
39
357.63
44.155
213.54
61.272
257.5
115.1638
139.38
61.272
239.43
